seq_id,n_points,Rg_slope,Rg_intercept,Rg_r2_lin,Rg_rmse_lin,Rg_curvature,Rg_r2_quad,Rg_at_50mM,Rg_at_500mM,Rg_rel_change,Rg_n_valid,Ree_slope,Ree_intercept,Ree_r2_lin,Ree_rmse_lin,Ree_curvature,Ree_r2_quad,Ree_at_50mM,Ree_at_500mM,Ree_rel_change,Ree_n_valid,Ree_Rg_sq_slope,Ree_Rg_sq_intercept,Ree_Rg_sq_r2_lin,Ree_Rg_sq_rmse_lin,Ree_Rg_sq_curvature,Ree_Rg_sq_r2_quad,Ree_Rg_sq_at_50mM,Ree_Rg_sq_at_500mM,Ree_Rg_sq_rel_change,Ree_Rg_sq_n_valid,nu_masked_slope,nu_masked_intercept,nu_masked_r2_lin,nu_masked_rmse_lin,nu_masked_curvature,nu_masked_r2_quad,nu_masked_at_50mM,nu_masked_at_500mM,nu_masked_rel_change,nu_masked_n_valid,regime,monotonicity
idr_0067,5,0.1919220705514154,3.101544367979159,0.21846473344106,0.0592037695116316,-2.4667976481350427,0.7380031061112379,3.014887055551344,3.1565050297579176,0.0469728953679412,5,0.7149202017318049,7.3183817803390045,0.2390940439554759,0.2080077424542255,-8.776270545699091,0.7577659254770452,7.01915051279068,7.528054516887665,0.0725022213399801,5,0.3993801695139652,5.564753748447151,0.2825166602396796,0.103803308046009,-4.456725451864664,0.7889495602808226,5.420346075702147,5.687907691376225,0.0493624598756672,5,0.0527155124342652,0.5246471015416639,0.22879354489549,0.0157849312696321,-0.7531384822910633,0.901051050454856,0.5057162223071073,0.5368157076541309,0.061495921972101,5,non_monotonic,non-monotonic
idr_0068,5,-0.079404921922408,2.9199866496819142,0.6506907362202766,0.0094886839459504,0.4642092430716446,0.9708207732122116,2.925321427854841,2.8898195198775967,-0.0121360708054835,5,-0.21294085244487,6.837214663080702,0.2360553011511126,0.0624775352840386,2.739558598783003,0.7984951073429823,6.86841074848175,6.791691667890549,-0.0111698445827747,5,-0.0429560236925971,5.482568210507851,0.0108559787397932,0.0668744409762365,2.669867913422048,0.614553606824044,5.5127123728928735,5.523501575786512,0.0019571496141702,5,-0.0334105277571376,0.5437248303881469,0.6189293714170713,0.004275691338387,0.1070488667658492,0.7103949422502445,0.5434243692637468,0.5298676687635836,-0.0249468026590901,5,salt_insensitive,non-monotonic
idr_0069,5,0.2161432654433607,2.9857664426029205,0.7778041157651674,0.0188414973403989,-0.929180030921707,0.9847256240930082,2.9716810245839933,3.077423489247406,0.0355833832058795,5,0.7309975452387241,6.893048151093317,0.7790613739831539,0.0634902043748212,-2.312333106278853,0.8912786466751961,6.827836520719528,7.22732534828186,0.0585088448368755,5,0.3505091500507556,5.3301697308756095,0.5421341868017878,0.0525358652897918,-0.2693722696786432,0.5467434650522246,5.279123794015074,5.515446578027783,0.0447655317877991,5,0.0465586737743472,0.5000109889568275,0.6745815502512251,0.0052740625428629,-0.1648571107300107,0.7963311957780785,0.4969125889651641,0.5211157662773608,0.0487071123768479,5,PA_swelling,increasing
idr_0070,5,-0.1067933814467644,2.899618707758481,0.4610817123611432,0.0188303186033989,-0.6575829325029681,0.7127389159721336,2.881919222536097,2.835408670188072,-0.01613874253807,5,-0.0040923848152166,6.72379938158989,0.0001136634673823,0.062601126674661,-1.986626175516781,0.385697977348881,6.686634219646454,6.690250675106048,0.0005408484060588,5,0.4026916382937698,5.375691377213017,0.820644819804004,0.030703845792947,-0.7037057043343825,0.8567202261588784,5.383336476554916,5.567413202808944,0.0341937991533139,5,-0.0125502324057293,0.5342330191333379,0.2175849053706741,0.003881475193504,-0.1072457126173932,0.4463049281982766,0.5309294665089758,0.5264919260217782,-0.008358060283178,5,salt_insensitive,non-monotonic
idr_0071,5,0.0549457299017828,3.0111087366779152,0.4342164710665881,0.0102293200921624,-0.1080648709960004,0.4583948153927929,3.0240321762645173,3.0343889652783846,0.0034248276506967,5,0.0984606901685085,7.069872921739664,0.2352942495292814,0.0289497765072441,0.6767223902596818,0.395296368321383,7.08010991640091,7.129933718681335,0.0070371509579264,5,-0.0487827283635154,5.513538290817969,0.0120743002890169,0.071967772334622,1.4373287465583595,0.1629645242063506,5.4815980196833065,5.521136500351784,0.0072129478532543,5,-0.0060569363672049,0.5174428371457901,0.0985660858090016,0.0029874250672416,0.119809931727684,0.6537363665822471,0.5217879420176085,0.5161641596062495,-0.0107779079555065,5,salt_insensitive,non-monotonic
idr_0072,5,0.3429094506254385,2.858532030512053,0.8297952291967057,0.0253291531878223,-0.4595241556535882,0.8512462416953731,2.8398791586573675,3.028215869034004,0.0663185649299522,5,0.7749655618022251,6.564104328875435,0.6272665499571571,0.0974308165200608,-1.8015452891087471,0.6760639597608611,6.501642611598969,6.941574333572388,0.0676647038686158,5,-0.0166173100417568,5.272378452852921,0.0011742684871196,0.0790428696847308,-1.1784961110609218,0.0861943168605516,5.241389871980897,5.254631867031423,0.0025264281753422,5,0.0547526930843403,0.4651304690873463,0.4149260947406384,0.0106039163668766,-0.1723931929130482,0.4741393700593712,0.456128220087512,0.4920360680728171,0.078723144949058,5,non_monotonic,non-monotonic
idr_0073,5,-0.2561181278956105,3.1288515224612703,0.766169164071147,0.0230764868932747,-0.4905865292605105,0.8066355435132608,3.1131359124630835,2.9931194703576147,-0.0385516230194116,5,-1.0452198467828282,7.408775050919755,0.8255336793559257,0.0783676581614826,-2.5103668422005496,0.8940845477153379,7.338059247875213,6.83958255033493,-0.067930317908597,5,-0.6853317914789868,5.608797550517453,0.8447869022950585,0.0479106755105293,-2.113541817819919,0.9604477003958988,5.556051531299532,5.221690024132402,-0.0601796987093324,5,-0.0685657829104195,0.522939062172291,0.8175924502351168,0.005282034411142,-0.1621562790703882,0.883420140067434,0.5180851633055006,0.4857578465253132,-0.0623976887775203,5,non_monotonic,non-monotonic
idr_0074,5,0.633867168460445,2.8669683509807995,0.6879730718558984,0.0696224647618146,-2.422937426722204,0.8326763603445393,2.818427208043565,3.1501840869064366,0.1177099333685341,5,2.656828931044815,6.230486210695425,0.7764689602687502,0.2324937484345726,-7.983913425440207,0.877405318990515,6.103733077478409,7.447874140834808,0.2202162260856425,5,1.8436147799136084,4.724826699861383,0.8670115717403158,0.117762083047394,-4.043359101269196,0.9270443218981405,4.6900494418967416,5.589755235431735,0.1918329016956238,5,0.2150190105195426,0.3924945724170692,0.7293755252958807,0.0213611986881441,-0.6790339903786574,0.8340882780227601,0.3779809895090205,0.4913639659027084,0.299970050189474,5,non_monotonic,non-monotonic
idr_0075,5,0.0498768557926864,3.0026787613471395,0.0163520452399486,0.0630919125917342,-3.024721216638261,0.8820446930518708,2.9458403782457334,2.97151466462816,0.0087154370521989,5,-0.0607612258688844,6.884191906975624,0.0033217163459203,0.1716578116009638,-6.552014084671776,0.5593260974425769,6.751685702943801,6.743616335391998,-0.0011951633868686,5,-0.2625315562313217,5.255881495938477,0.1595362484699322,0.0982770558039041,0.4930147486863879,0.1676353203287854,5.252983216211365,5.150269466054073,-0.0195534129711863,5,-0.02370045101582,0.486198058836339,0.0700830742142116,0.0140803332341763,-0.5932714701828222,0.7022414998083759,0.4737800059694702,0.4638730923112864,-0.0209103666962725,5,salt_insensitive,non-monotonic
idr_0076,5,0.0730085494654839,3.113085471467846,0.1622393228643498,0.0270580479167669,-0.2559502076839368,0.1909430793892406,3.1231088692574245,3.146419578275194,0.0074639437796197,5,0.2334159597274935,7.226038903689205,0.143327174357966,0.0930710453304194,-0.19025485327136,0.1446979235931528,7.3039166289806365,7.337721927070617,0.0046283795129652,5,0.0951168926337383,5.387621745438954,0.0684516549902199,0.0572280825778386,0.6033107084454182,0.1080949544015373,5.469370793768216,5.438626413586631,-0.0056211914205223,5,0.0227004543471869,0.502826322461637,0.2685078398556767,0.0061108513663979,0.1392891301039363,0.4140341116841466,0.5104930631377116,0.5169618786429261,0.0126717010912045,5,salt_insensitive,non-monotonic
idr_0077,5,0.1059246391996724,3.299262808000286,0.236474926899957,0.03104251598158,0.6959433534545908,0.3834209970371536,3.3104524839548617,3.371851199665207,0.0185469255359904,5,0.4509230469581772,7.536975886750042,0.5761356993085405,0.0630803767076526,-0.1385329719852682,0.5769184893700261,7.5600634480476385,7.769411323881149,0.0276912855655429,5,0.287992365713286,5.2189702503115685,0.418404144277212,0.0553776416317933,-2.441476362258892,0.8512748084783335,5.215262387659636,5.309326418647943,0.0180362988468004,5,0.0156315232470804,0.4952911302441466,0.3017046492799123,0.0038785615969691,-0.1102092164824806,0.51759553624793,0.4963062042825599,0.5008751953251864,0.0092059921943375,5,salt_insensitive,non-monotonic
idr_0078,5,-0.1997429136825638,3.765761498681056,0.1660692575605716,0.0730016319837389,0.9463154731701982,0.2197276237631283,3.7826028873786055,3.694483965403877,-0.0232958427300826,5,-0.816705095269621,8.718962134614026,0.176509088415513,0.2877080096542852,3.0432502603327185,0.2117892818324661,8.859286525154113,8.39076670150757,-0.0528845999411214,5,-0.4382461482247207,5.358831240910536,0.1618218153567052,0.1626704125986428,1.1137669300952355,0.1768673827605079,5.485497179336096,5.158170817646957,-0.0596712296056187,5,-0.0505986673336628,0.5033924124789143,0.1441277480867896,0.020109930493568,0.1246590010316776,0.1567209396119652,0.51392685853075,0.4814825449712686,-0.0631302159459724,5,salt_insensitive,non-monotonic
idr_0079,5,-0.1562600684224467,3.6709430910241534,0.1380204083427775,0.063689181301331,1.4819500083457362,0.3167240795691924,3.6364727495060496,3.627466866715584,-0.0024765434559324,5,-0.7817979501638215,8.536915781074539,0.1704158435884278,0.2813264629423932,8.047514580377356,0.4303501118511775,8.415132996463777,8.3325183324337,-0.0098173925551495,5,-0.5299190050164436,5.405914192122345,0.1983713105424087,0.1737390763214205,5.898430738405144,0.5521664970937117,5.35502241905602,5.276496411216497,-0.0146639923597865,5,-0.0682597501639676,0.5283540435169051,0.3024122964245451,0.0169085045222626,0.5610699353805898,0.5965313318059406,0.5227049221816827,0.5068760436638331,-0.0302826276281894,5,salt_insensitive,non-monotonic
idr_0080,5,0.208490852263772,3.4690865596774043,0.3320822101061549,0.0482243655942182,-2.01634208981777,0.7791970793136258,3.430733805278516,3.530902655889797,0.0291975000966736,5,0.6667061686264808,8.093514624133864,0.2166556489930738,0.2067600559932444,-5.777547205095065,0.4508665772046977,8.010928381633759,8.285230210590361,0.0342409538431875,5,0.2358666555020598,5.443256226381513,0.063407173053311,0.1478473638728059,-1.3644770339525825,0.0939533479134062,5.452449531320271,5.506018559916315,0.0098247637668776,5,-0.0130619581675689,0.4992460184496027,0.0318443315042682,0.0117464229682915,-0.2915529442769264,0.2602303440884087,0.4898252974951831,0.4859076952411394,-0.0079979581987233,5,salt_insensitive,non-monotonic
idr_0081,5,0.3134481120601761,3.530867408429561,0.6945140825519248,0.0339048280227132,-1.6104356225904388,0.9584239061638292,3.526144677754316,3.653048630940658,0.0359894345762246,5,0.943592804657786,7.993065823467154,0.6816144079383568,0.1051799018063894,-4.347233908153673,0.8898786057525542,7.944076829338074,8.371225374889374,0.0537694378752491,5,0.2886697671474819,5.125717932923727,0.2689860606120671,0.0776139992556493,-0.8641923258785807,0.3036890639060553,5.075590975229409,5.251304009700665,0.0346192266730701,5,0.0214429073894987,0.4705868740741243,0.092729931712948,0.0109391306649895,-0.4045126779880017,0.5677762484168603,0.4613137326451006,0.4725854619332499,0.0244339773358121,5,non_monotonic,non-monotonic
idr_0082,5,0.1742766016634798,3.399343758090735,0.2409530300174926,0.0504484736067419,-1.7675379200681551,0.5977414791550226,3.405047752113027,3.449400207899345,0.013025501847601,5,1.206124744583788,7.3207882090579295,0.4524961200805289,0.216381046309827,-8.68757940750358,0.7904419245339982,7.346646037960053,7.735060662937164,0.0528696527599364,5,1.057867512239243,4.63632645825075,0.5915880648366835,0.1433545919795912,-6.116203538389375,0.8762568074251305,4.655130050687415,5.028521110208762,0.080210661239466,5,0.0205425074587584,0.4604755902729683,0.051992092847909,0.0143064407886255,-0.5548845372329843,0.5980701402231137,0.4605581060877226,0.4583749010954744,-0.0047403464696207,5,salt_insensitive,non-monotonic
idr_0083,5,0.4281254082302412,3.272077419688828,0.8182210700873583,0.0329115444535728,-1.5650016463386476,0.9756111407332272,3.269731040116005,3.455386862631921,0.056780151100541,5,1.3433414330733426,7.539614836677754,0.752880406152732,0.1255214136568591,-4.187017312932072,0.8581691072026358,7.597043447685243,8.126226388835907,0.0696564321100337,5,0.4768813445727464,5.311186444956275,0.4019456875605671,0.0948719392686172,-0.7652629403029148,0.4168457178371587,5.3984012317082914,5.530755742209614,0.024517353346009,5,0.0531489359071912,0.4838489210683815,0.6609551202402613,0.0062083758610869,-0.1418986776713106,0.7287752474372138,0.4888448003139042,0.507216028125998,0.0375809005236364,5,PA_swelling,increasing
idr_0084,5,0.6147513249287785,3.960668565423317,0.6922847755032853,0.0668455334188854,1.3223409924155924,0.738394426633574,3.992369438041123,4.289487557779804,0.0744214994002317,5,1.8877635613921904,9.036349823920172,0.7047447728576192,0.199283472891885,2.424391673584506,0.7214772913278746,9.08908736410141,10.015968142032625,0.1019773208025326,5,0.5227769310212486,5.207561037371995,0.6607631526245864,0.061092209749618,-0.760161645843134,0.6808746299396436,5.182974963989801,5.45224099816057,0.0519520229292196,5,0.0624348717459765,0.4904945205014834,0.4993200282549727,0.0101966769102507,0.024309143037708,0.500409667951436,0.4931675611432531,0.5207032537087516,0.0558343547610181,5,non_monotonic,non-monotonic
idr_0085,5,-0.2713158823857692,4.275139640153775,0.4694761847457184,0.0470393914377133,1.210031515799974,0.6038998012393761,4.301355556109775,4.166648731278408,-0.0313172959254729,5,-0.8948608023313633,9.856179648929968,0.4893827242123624,0.1490801216322286,0.8518534706765016,0.4957666310156978,9.846177385187149,9.44625171546936,-0.0406173537274929,5,-0.2981711802516227,5.31568978941987,0.2952904025624347,0.075125419455842,-2.077786380349208,0.5017042711081365,5.239919612150466,5.1397885250617446,-0.0191092792447683,5,-0.0440064366578489,0.5045049253417423,0.7111704341287457,0.0045739456441722,0.0857312392920153,0.7500246875936248,0.5073259946083836,0.4841128004183818,-0.0457559723662899,5,non_monotonic,non-monotonic
idr_0086,5,0.5029379944344468,3.64589668927642,0.6868679610285353,0.0553837537107427,-1.6299560535900923,0.7907200503624681,3.644041813874392,3.856962561577633,0.0584298310992378,5,2.141599293644267,8.199651149325263,0.7253423675483521,0.2149331217496022,-6.203060195090114,0.8129410727177726,8.156674826955795,9.124754262638092,0.1186855497148217,5,1.201805324068972,5.059944227333456,0.7486363063714147,0.1135770996297116,-2.989678888576904,0.8153278557597858,5.010252286217214,5.596951042892906,0.1170996435228723,5,0.093653284591539,0.4518807710464432,0.5463084696454805,0.0139195501773927,-0.1482161125841921,0.5660055484883506,0.4549761565615412,0.4933081376697908,0.0842505273198084,5,non_monotonic,non-monotonic
idr_0087,5,0.5520676298764771,3.766044963984468,0.5122432744367763,0.0878610931532492,-2.312003108390288,0.6415697986134503,3.6710689778971552,4.019855075029541,0.0950094098564653,5,0.9230071455769,8.891132368011764,0.2212534264159421,0.2824222790889908,-2.870395445542061,0.2520556751174951,8.6251693543911,9.378189590644835,0.087304979799657,5,-0.4407480681716117,5.570636463240654,0.2251496846753715,0.1333535161481692,3.051051958254261,0.3804630375248181,5.520141022193406,5.442735436095222,-0.0140223928676784,5,0.0080041925228103,0.4990527344105653,0.0070336038350178,0.0155108882340074,0.0067923330753745,0.0071065159807675,0.4864173112022992,0.5076513971057285,0.0436540505742775,5,non_monotonic,non-monotonic
idr_0088,5,0.1405663028495677,4.240697389877268,0.0774490506040358,0.0791241707380437,3.3829426304738446,0.7231954592868209,4.338969145058148,4.379549221476188,0.0093524694602308,5,0.2848479874187803,9.804275883487472,0.033066792729705,0.2512211357969033,11.11941223304361,0.7584182782960383,10.171861261081697,10.15467092924118,-0.0016899888230179,5,-0.0434130334586116,5.344296079603887,0.0060103443412346,0.0910546662005921,3.5638895588735715,0.5890883269684117,5.495759665087745,5.376168663620826,-0.021760595214276,5,0.0472429387554325,0.4899998462459671,0.2467826165458607,0.0134611017937353,0.5370860475684734,0.7059252015061869,0.510599081627661,0.5238131903248578,0.025879617047241,5,salt_insensitive,non-monotonic
idr_0089,5,0.5738705752559004,4.530343168411329,0.4558081502626262,0.1022679967256827,-4.385698203609766,0.8390304191039399,4.523975101872455,4.725555231167722,0.0445581871597466,5,1.4799312695668134,10.25878702113933,0.2374706608228786,0.4325194714459399,-18.34417427706796,0.7626919036576381,10.226694006347657,10.598180513572691,0.0363251806492356,5,0.1795251275529181,5.124176220927401,0.0214131943902667,0.197936100657921,-8.026581308848952,0.6375984049686847,5.110108378295081,5.029872052328962,-0.0157014920284115,5,0.0417361372662616,0.4841744295577118,0.1169114050273641,0.018707974463586,-0.600228727321868,0.4649961655927692,0.4904143549945138,0.4909843750916174,0.0011623234338439,5,non_monotonic,non-monotonic
idr_0090,5,0.1541680891083391,2.617188518814368,0.8413546981811151,0.0109184088608637,0.1212113005773069,0.8488414846633541,2.6140479470429723,2.699461483266792,0.0326748162061984,5,0.4167775862987812,5.952635817181795,0.8909929170524173,0.0237758146627262,0.9641166323116156,0.959627622039037,5.979890553379058,6.18102129597664,0.0336345190270963,5,0.1100339235749556,5.173849404120515,0.1853670765977957,0.0376211525419155,1.1809603739776315,0.492742495171549,5.233104080717292,5.242835233910678,0.0018595374835448,5,0.0357780874232983,0.5086404659341126,0.8890455673015495,0.0020614284115161,0.0769101248085487,0.9481848280132494,0.5114622987642113,0.5279214363989806,0.0321805491324338,5,PA_swelling,increasing
idr_0091,5,-0.2891164092411935,2.616561998130759,0.5457489665617644,0.0430194705116202,1.87483470817011,0.8761127938115576,2.668674368691216,2.501343463653848,-0.0627018818783166,5,-0.6860386653735202,6.063254268816181,0.3463078027322746,0.1537251494099407,5.943067979952123,0.720423185600329,6.256019622707367,5.804765924453736,-0.0721311193807197,5,-0.0214949472298752,5.366960375457876,0.001053810147118,0.1079361842637975,2.8492017537650907,0.267589331176049,5.495472457765652,5.385459499524499,-0.0200188353388422,5,-0.0515131370263145,0.5219484641595538,0.3271281789866233,0.0120494162917667,0.4257411421140587,0.6487846414688658,0.5386863062977175,0.5017907528354232,-0.0684917233479908,5,PE_contraction,decreasing
idr_0092,5,0.1505339014737332,2.098789767769657,0.3423436040782518,0.0340285583946271,-1.6380972977457693,0.9259123854850386,2.055754844141753,2.1450423770193336,0.0434329672781858,5,1.6314043812751755,4.35427524061203,0.6811379662199968,0.1820481644462909,-8.614948130629537,0.9545617276112496,4.15940089879036,5.018938021278381,0.2066492611322924,5,2.711803592460865,4.294961417362023,0.804418793226142,0.2180828462789512,-10.1513522623467,0.9666866954260296,4.093727384016126,5.474593940390922,0.337312778023852,5,0.1484789352022996,0.4406695781896361,0.6589153810434116,0.0174229587256138,-0.8407260127717587,0.9630234941518,0.4234898495159984,0.4993941025070247,0.1792351176250774,5,non_monotonic,non-monotonic
idr_0093,5,-0.095997880660494,2.510068080796114,0.2348216205040035,0.028262772866858,1.227661575152576,0.787651103135566,2.5498191229360474,2.4832534223730365,-0.0261060480581706,5,0.1330756950450125,5.708106957996699,0.0741337703375465,0.0767018147179537,1.114984444610747,0.1490498941670793,5.792056776857376,5.795835332012177,0.0006523684591453,5,0.6520283497663419,5.172280355188638,0.4903250076521104,0.1084206328544305,-3.145352098867412,0.6545762649970215,5.159966392516162,5.447409084328165,0.0557063108451443,5,0.0161302273973712,0.5265455877345175,0.1514505806135184,0.0062270794561991,0.0893123860043772,0.2182899626886824,0.5335935779940467,0.5363112418736825,0.0050931345348127,5,salt_insensitive,non-monotonic
idr_0094,5,-0.3982690147669891,2.60528828419028,0.7854078730769349,0.0339528789399834,1.5283730222606873,0.9519100888153246,2.6288678944789683,2.431298192244784,-0.0751539104148638,5,-1.271168885722197,6.213226769564923,0.7963673285073128,0.1048361550939944,4.692784967154657,0.9526055601828308,6.260036594200135,5.658229705142975,-0.0961347238153094,5,-0.6241142717440862,5.689091916254123,0.7718047499618355,0.0553483283478148,1.981831388130613,0.8838340710840743,5.67043294145265,5.4160753084041895,-0.0448568276311013,5,-0.0836928667462365,0.5406913296060836,0.6787372856613594,0.0093909292992834,0.4253509678712269,0.931107879565313,0.547055197118609,0.506093515922293,-0.0748766877859217,5,PE_contraction,decreasing
idr_0095,5,0.0104759963518884,2.988444529204655,0.0085139074222867,0.0184380508550726,-0.5477088584813591,0.3435232021481863,2.971930439497681,2.981740879751511,0.0033010329324828,5,0.5959017256328052,6.9765792865957525,0.6723687783492392,0.0678428888697798,-2.079745524266288,0.7902644141840507,6.955450236701965,7.226659360504151,0.038992317473726,5,0.9123330521554492,5.448029209351968,0.9326159876245048,0.0399964303653805,-1.1991889303353909,0.9558107720321932,5.47738433203274,5.874019298849101,0.0724132072487167,5,0.0639167608949901,0.545390837047448,0.9078633285134102,0.0033209443570562,-0.1279799257595556,0.9602587990954746,0.5459264201097601,0.5745009387429278,0.0523413368186554,5,salt_insensitive,non-monotonic
idr_0096,5,0.0705927994271385,2.927770734766538,0.1032208439072377,0.0339359704413274,-0.0597086883293595,0.1042838621988673,2.9524772107251875,2.952786713860428,0.0001048282893144,5,-0.1644873184763408,6.89905005818453,0.0723241740448643,0.0960792529137832,-0.2482573417037566,0.0746957766712378,6.9851828622818,6.78345634021759,-0.0288792041728042,5,-0.5193245678526747,5.551698050239764,0.6536930048463185,0.0616486257553894,-0.1537800350920536,0.6545181210046557,5.597349837652616,5.277617511820545,-0.0571220908297127,5,-0.0039369688827371,0.5060965246076605,0.00504177381427,0.009020145538965,-0.0332916286001472,0.0102315491268473,0.5148441295977552,0.5008069244049439,-0.0272649611519868,5,salt_insensitive,non-monotonic
idr_0097,5,-0.1041884180590743,2.9512695179193216,0.5793888859493003,0.0144782327593355,0.6466222573143622,0.90064518412954,2.951718560298236,2.9129378973435287,-0.0131383335377302,5,-0.1799330670923219,6.965658737208432,0.1452757555201071,0.0711816812349703,1.1897694709454891,0.2367114775239572,6.933467526912689,6.8991224547863,-0.0049535202974667,5,0.1069319150336416,5.57093655120984,0.0366842681022685,0.0893701650432676,-0.5531413804253215,0.0508147361624941,5.517611008579903,5.609514247457264,0.0166563461495295,5,-0.0092301241473259,0.5258661127941403,0.0821272268595047,0.0050326418559939,0.0400768618064927,0.1044156101462028,0.5241761899282728,0.5216619072989679,-0.0047966364699795,5,salt_insensitive,non-monotonic
idr_0098,5,-0.0622483199183969,3.08627248303004,0.0991914952975375,0.0305947897412123,0.0454035716309572,0.099951153591113,3.1194448369937864,3.0469869749183376,-0.0232278068251646,5,-0.2835942540993339,7.264675938281081,0.2650232091233462,0.077025247771,1.0749170094857174,0.3198329822023692,7.359129619979858,7.121601021814347,-0.032276724345312,5,-0.2091466549717194,5.540530635942003,0.5839973693843072,0.0287895140532658,1.4563727761694396,0.9916340241383866,5.565424359686328,5.462784683184355,-0.0184423810061012,5,-0.0374082773010214,0.5328020182605342,0.4524262149532109,0.0067120621722428,0.1479885279339911,0.5543528117510877,0.5418844532080094,0.5153151794328216,-0.0490312530981376,5,salt_insensitive,non-monotonic
idr_0099,5,0.3154576846461474,2.864391026822967,0.8387675665359111,0.0225573106089563,-0.0012026606946137,0.8387677420309023,2.888095869496241,3.0241098414665486,0.0470946873359961,5,0.8224645760149003,6.74946856229108,0.8206004426614734,0.0627195350432356,-0.7113840947524376,0.8294378469875084,6.785884552383423,7.154835612678529,0.0543703709438319,5,0.1247574834403866,5.552485037363564,0.3317335480517693,0.0288793594921052,-1.1534972634614475,0.7399668212620265,5.5206437486648765,5.597630109107651,0.0139451781255388,5,0.0395655988807031,0.5129326337434298,0.7152681695155432,0.0040713845361426,0.0706095184189456,0.7480610064896519,0.5165460312646623,0.5346857797793388,0.0351173901583658,5,non_monotonic,non-monotonic
idr_0100,5,-0.1099970372211563,3.0638815731249087,0.6806297594663443,0.0122889156013499,0.0303361579743785,0.6813749875164616,3.073025396491279,3.0058282288464846,-0.0218667791426386,5,-0.2695981410177133,7.144367528714632,0.2344236479400967,0.0794604932577728,0.7000568834937084,0.2571774184604654,7.2460073369026174,7.00501446723938,-0.0332587117923417,5,-0.0205949632007376,5.437523713156671,0.0014477224195465,0.0882154374164095,0.9587381954180032,0.0466106824792668,5.559877718878818,5.431124464753929,-0.0231575693989997,5,-0.0123152526439538,0.5163285430587072,0.1038968490637841,0.0058987767238561,0.0958451729691589,0.1944858137133687,0.5249888143918996,0.5106430696680697,-0.0273258102469225,5,salt_insensitive,non-monotonic
idr_0101,5,-0.0443544096257716,2.492603864265808,0.316870958196518,0.0106215470485153,-0.0057818159942298,0.3169484679656429,2.501785761985612,2.4690008002453903,-0.0131046240003384,5,-0.1676288992874599,5.68975503533729,0.4594691836498468,0.0296532122757742,-0.2687907163485087,0.4764753417220104,5.704082264709473,5.598287070131303,-0.0185472771374132,5,-0.1223613645396209,5.210549076788476,0.6507448128165282,0.0146201290067948,-0.4711097345685434,0.7896074242370249,5.198419552797017,5.141239880539291,-0.0109994339004363,5,-0.000900211912094,0.4738032731120813,0.0134909652467218,0.0012554938668879,-0.0205699413562357,0.1148911390863219,0.4742753968364033,0.4726189150766291,-0.0034926580017085,5,salt_insensitive,non-monotonic
idr_0102,5,-0.1702857513930153,3.1950227921914287,0.7912956013315919,0.0142631534225621,0.5911710856970681,0.9285820213872004,3.202706713002911,3.121935310062059,-0.0252197313643869,5,-0.5092242966988937,7.486857662496352,0.49623565192079,0.083679614024669,4.205306159349909,0.9834095899762152,7.572917966461182,7.308700267791748,-0.0348898139184389,5,-0.1638488603600899,5.491059303130645,0.0825548540030594,0.0890846729858112,4.1709505967319735,0.852650973792689,5.591034402526616,5.480655494578892,-0.0197421264118573,5,-0.0137630641849733,0.5224922608956859,0.1694922605104975,0.0049688153696141,0.1983114743181683,0.6760563132565593,0.522975735859302,0.5203443543716514,-0.0050315555908669,5,salt_insensitive,non-monotonic
idr_0103,5,-0.0490567270060671,3.1368271172811943,0.0489760135581837,0.0352568417868111,1.1442310295003657,0.4325355767903485,3.175450510690972,3.1272239684362875,-0.015187307152896,5,-0.0595791544412307,7.418532036417409,0.0058469142516683,0.1267063626165711,3.844084356168099,0.356229854554553,7.621469599819184,7.432793198490144,-0.0247559081431639,5,0.0857190215654465,5.59323179673926,0.0167031071234591,0.1072659105445533,1.7073666979667204,0.1120958965783908,5.760587079995736,5.649189291388246,-0.0193379228645516,5,0.0068458114089992,0.528056276013082,0.0220029960181756,0.007443781236525,0.1130260626823318,0.1083422389694208,0.5379338241871755,0.5315431432694118,-0.0118800503526992,5,salt_insensitive,non-monotonic
idr_0104,5,-0.2334406402628256,3.1545722280287736,0.9553821278066114,0.0082277891788408,-0.046029916420571,0.9559168443660652,3.131769963790752,3.038584588430389,-0.0297548595323934,5,-1.1990212412956087,7.624813684677899,0.8712763026415665,0.075165577240098,1.1308424297760578,0.882432737095058,7.54535652551651,7.045349340486526,-0.0662668733199133,5,-0.991503704747967,5.844315026556767,0.7299996807739372,0.0983458330247297,1.8660218755786475,0.7672205515304261,5.804700567003906,5.3760389055790005,-0.073847333979909,5,-0.0633901109131332,0.5228461170703739,0.7571037824699195,0.0058559181516399,0.0279447179339348,0.7592218067439258,0.5183392752430499,0.4911440010005842,-0.0524661655818263,5,salt_insensitive,non-monotonic
