seq_id,Rg_50mM,Rg_100mM,Rg_150mM,Rg_300mM,Rg_500mM,Ree_50mM,Ree_100mM,Ree_150mM,Ree_300mM,Ree_500mM,nu_50mM,nu_100mM,nu_150mM,nu_300mM,nu_500mM,nu_masked_50mM,nu_masked_100mM,nu_masked_150mM,nu_masked_300mM,nu_masked_500mM,Ree_Rg_sq_50mM,Ree_Rg_sq_100mM,Ree_Rg_sq_150mM,Ree_Rg_sq_300mM,Ree_Rg_sq_500mM
kvar_0113,2.030885904680298,2.212849059548608,2.4591411685119704,3.056563720062827,3.1476777723940605,2.7093221781730654,3.398160765552521,4.51587608218193,7.182892229557037,7.655496440696717,0.0351088163891416,0.1621532224454344,0.3076975118376676,0.5405429461145183,0.5667155940458363,,,0.3076975118376676,0.5405429461145183,0.5667155940458363,1.7797141499591538,2.3582196834267233,3.3722294091079847,5.522450006332599,5.915155735313821
kvar_0114,1.996763404720622,2.120865396076388,2.39678293501327,2.890657700831257,3.063944055770753,3.316467895793915,3.6669349671363833,4.879693485975266,6.690479875087738,7.319602741622925,0.0708230647132319,0.143510582434969,0.3194681074994433,0.5023309506430848,0.5426943230391619,,,0.3194681074994433,0.5023309506430848,0.5426943230391619,2.7586612713834597,2.989373657743254,4.145030001094121,5.356994524623863,5.707072106140108
kvar_0115,1.9858202711267583,2.107904982251104,2.2402572090241364,2.7684875045571333,3.0867413616246586,2.396272503709793,3.077448537015915,3.950226185750961,6.143833542013168,7.286711446475983,0.0453763944196153,0.1129332007965026,0.1983352990625431,0.4384006322328609,0.5275401454297677,,,,0.4384006322328609,0.5275401454297677,1.4561044515376707,2.131471536825067,3.109196427965718,4.924858374388952,5.572661464856161
kvar_0116,2.518523665555824,2.659307556718937,2.76741450894497,3.0342623721570394,3.0919883449370764,5.39853288526535,5.837216479825973,6.350976639413834,7.329276315212249,7.358565542030334,0.4515868038798605,0.4818466053357283,0.5071160282491826,0.5627175970026752,0.5575412127587537,0.4515868038798605,0.4818466053357283,0.5071160282491826,0.5627175970026752,0.5575412127587537,4.594724014139252,4.818085077674034,5.266627512639784,5.8346650163402245,5.663835464054166
kvar_0117,2.086793627503617,2.1464752945153287,2.251791303742678,2.788571677266208,3.1428462265646533,3.702423440980912,3.992658144044876,4.223543329286575,6.207975370407104,7.464883523035048,0.0948046188769276,0.1282976671494002,0.1630784925073304,0.4373254436831249,0.5446404458039894,,,,0.4373254436831249,0.5446404458039894,3.1478437722160226,3.45997105453445,3.5180145617647276,4.956057613642869,5.641567732974495
kvar_0118,1.983610768713948,2.064366118396093,2.1149411139140164,2.783653829718733,3.0958888296487275,2.754673166561127,2.8333202965259554,2.936588174057007,6.003136169815063,7.474429879999161,-0.0183835550432762,-0.0057340690149451,0.0109238851442101,0.4451979282489147,0.5532249679735823,,,,0.4451979282489147,0.5532249679735823,1.9285337448617481,1.883726729349224,1.927922320008085,4.650781506280473,5.828884228530464
kvar_0119,1.986912106329734,2.07114479106186,2.194475633384859,2.888602735282997,3.1436142008299504,2.773036702394485,3.068497105312347,3.697145895576477,6.706427760744094,7.57096838541031,0.0113524170715458,0.0471963073378355,0.1416277469074344,0.5010466970918179,0.5557708138123163,,,,0.5010466970918179,0.5557708138123163,1.947842885839233,2.194979729967828,2.8383872797489085,5.390224645922661,5.80021886376795
kvar_0120,2.0119602995875026,2.086840717029558,2.200304493807017,2.699432874790398,3.170192905452656,3.613381568098068,3.954391855096817,4.416078223752976,6.1471050116539,7.636487347507477,0.1011172645607617,0.1560962232654997,0.2231099421721422,0.4375980349770568,0.5601791759344897,,,,0.4375980349770568,0.5601791759344897,3.225439023378678,3.5907138948648547,4.028171419529675,5.185566396403385,5.802509946729916
kvar_0121,1.9942524318854848,2.087340030765797,2.119204653008739,2.675767979602232,3.080861383506363,3.3181142876625063,3.4318579244613647,3.890436087226868,5.773443023300171,7.366810439682007,0.0473458172207482,0.0674658575731953,0.1116984461444015,0.3990862395173156,0.5464452842194784,,,,0.3990862395173156,0.5464452842194784,2.7683590759855536,2.703162763245967,3.370161960923729,4.655570030484326,5.717611893163799
kvar_0122,2.0068365789188256,2.080688868294467,2.1193612764658263,2.601911806092615,3.046562620900637,2.5603107923507693,2.66518466463089,2.8810321062088016,4.912441769266128,6.858345245170593,-0.0182110965493224,-0.0056355027733512,0.010872571795627,0.327240221712759,0.4994219204263924,,,,0.327240221712759,0.4994219204263924,1.6276512534889482,1.6407421080531908,1.847932937103161,3.5645908452758017,5.067788344262433
kvar_0123,1.9716839712867225,2.034582149483509,2.100663729807876,2.450259171198605,3.0282744978607843,2.86896573047638,3.1962091369628904,3.845477272796631,5.05804350452423,7.13334626698494,0.0457228488790666,0.0769710936873883,0.1480820068265566,0.3090604411380205,0.5178261191918857,,,,0.3090604411380205,0.5178261191918857,2.1172693449190203,2.4678565836370643,3.3511002797511353,4.2612898342057255,5.5487624652453045
kvar_0124,1.909591728404053,2.000073605939753,2.11304384698072,2.637676862474109,3.058781115083704,3.716800298643112,3.8888898268699648,4.186696342754364,5.946638239145279,7.289618843936919,0.110995455143755,0.1322045026094125,0.1818925605473798,0.4232991544264594,0.5355701850132105,,,,0.4232991544264594,0.5355701850132105,3.788413757608422,3.780587742548917,3.925779547021512,5.0827629894136654,5.679535795959474
kvar_0125,1.9857577837056728,2.0981490585840583,2.213441285312982,2.675177234707886,3.114268585815417,3.9824096769332886,4.188441621494294,4.8771377948760986,6.041925939750672,7.506519205379485,0.1718808389768407,0.2035691655156734,0.304528000118064,0.4365012235258162,0.5538725614010405,,,0.304528000118064,0.4365012235258162,0.5538725614010405,4.02197458565192,3.9850360659521815,4.855053719568369,5.100886674671691,5.809852011631486
kvar_0126,2.034182719581852,2.0611393645140432,2.121087144216564,2.3436902059510385,3.0689951928097123,4.000426933717727,4.320610419082642,4.4744526235580455,5.087075294351578,7.287095214366912,0.1350028916000631,0.1768011914772957,0.1866676970202032,0.2933307739783181,0.53010612900107,,,,,0.53010612900107,3.867521742321584,4.394156310828933,4.4500286249620995,4.711247512226228,5.637888361076728
kvar_0127,1.9930142753737632,2.0696450445256818,2.129885489259724,2.5861158086320657,3.0107050510965703,4.341891920518876,4.401413028430937,4.569829474115371,5.941356989574432,7.1837412490844725,0.216301243878437,0.2175433442892199,0.2360508921300697,0.4186719030486127,0.5318970891392549,,,,0.4186719030486127,0.5318970891392549,4.746103431108709,4.5226451433867005,4.6034929177403185,5.2780725772149575,5.693311417027862
kvar_0128,1.8940497852692724,1.9596869363750984,2.077664041908497,2.40676272147404,3.066947826961139,2.306762956953049,2.7496166977882384,3.3233078790664674,4.760811589765549,7.408146982955933,0.0237721255151916,0.0657169451248757,0.1171494475751228,0.2889811470514243,0.540903521444701,,,,,0.540903521444701,1.4832800543794853,1.9686609097778416,2.558529963021286,3.9128701589297474,5.834537086974686
kvar_0129,1.998603614311421,2.045686545448249,2.11973526508872,2.3480957009824768,2.9614253394785166,3.9852011589050296,4.134862159585953,4.095091206216812,4.915873181343079,6.790098989725113,0.1638648707152772,0.1746629876561194,0.1712567863511986,0.2835043652682303,0.4913682896641164,,,,,0.4913682896641164,3.9760071705480096,4.08548758625705,3.732191398412753,4.382982677401202,5.257153225426216
kvar_0130,2.02757997169861,2.069191004607433,2.113192910534156,2.283568158617993,2.935707543589912,3.9129969708442687,4.211804290866852,4.273355175018311,4.791844413089752,6.924456643009186,0.1334918802905896,0.1646910115007302,0.1707372264311224,0.240719585154118,0.4966440427088837,,,,,0.4966440427088837,3.7244576307311004,4.143193359404988,4.089400920137808,4.403291729000736,5.563470928417525
kvar_0131,1.8940102191162889,1.965742853420115,2.038896338297833,2.266767706766528,2.8799910853255453,2.8686066955089573,3.1871313236236576,3.4984295789718627,4.43234578795433,6.52962986907959,0.0466947640233036,0.0716182209704854,0.1003439015280097,0.2123649938300053,0.4615518538577169,,,,,0.4615518538577169,2.2939153085520423,2.628733177455477,2.944123207969641,3.8234308057003257,5.140375455423501
kvar_0132,4.330547152291871,4.423420232367903,4.452050371962526,4.409141123560316,4.467658770072583,10.29389370727539,10.717665301895142,10.704449726104736,10.694208011245728,10.865775349426269,0.552759930325609,0.5640603324809915,0.5599755982203138,0.5497451887378563,0.5594076664879746,0.552759930325609,0.5640603324809915,0.5599755982203138,0.5497451887378563,0.5594076664879746,5.65033003465845,5.870620150339013,5.781074348964618,5.882870053940424,5.915091307462296
kvar_0133,4.266055424651094,4.370840543723545,4.4328815974130364,4.510600246158516,4.507380020123019,9.90932661652565,10.150410012626647,10.488253541374208,10.807488549900055,10.918711721420287,0.5311410691194101,0.5311949090140101,0.5471188639017508,0.5641780541730891,0.5690598308792701,0.5311410691194101,0.5311949090140101,0.5471188639017508,0.5641780541730891,0.5690598308792701,5.395544756704997,5.393084747495478,5.598015439310663,5.740911997740015,5.868058692953506
kvar_0134,4.236322627989704,4.526071659450192,4.3955986920961445,4.470624419748623,4.646721873830244,9.620241443634033,10.870950280666351,10.497148361301422,10.549604837036131,11.29122715511322,0.5046586550572035,0.562419344601644,0.5490430831195747,0.5477859404819827,0.5839488843445936,0.5046586550572035,0.562419344601644,0.5490430831195747,0.5477859404819827,0.5839488843445936,5.156961495104125,5.768888798628769,5.703042390674799,5.568471645286455,5.904578915272313
kvar_0135,4.200630758512292,4.362065167012709,4.325909896552516,4.534271119221499,4.571251579805545,9.838745577716828,10.07551537241936,10.185211200523376,10.850214998912811,10.996700486946107,0.525459262989385,0.5246984986959935,0.5345441130192653,0.5556585554119498,0.569029325985258,0.525459262989385,0.5246984986959935,0.5345441130192653,0.5556585554119498,0.569029325985258,5.485932304594006,5.335194308082671,5.543513878882966,5.726136793548256,5.787014174663584
kvar_0136,4.208862543359037,4.268609948629039,4.32001182740835,4.42134832837515,4.451446408713306,9.84506699681282,9.702412505054474,10.187412982845306,10.482901770496364,10.699042959308624,0.533976892106704,0.513717311633004,0.5405805515555321,0.5483434114654429,0.5527385704843173,0.533976892106704,0.513717311633004,0.5405805515555321,0.5483434114654429,0.5527385704843173,5.471518437088075,5.166382131081238,5.561064761428712,5.621517535975249,5.776803088318471
kvar_0137,4.278670073478982,4.382680509134103,4.447282168359253,4.429389206591461,4.554525386735509,10.111724473905564,10.368904622268676,10.56536489839554,10.469302461242677,10.767023705005643,0.5326832271205445,0.5446014764891873,0.5500761069749786,0.543635735753831,0.5520675139969901,0.5326832271205445,0.5446014764891873,0.5500761069749786,0.543635735753831,0.5520675139969901,5.585124463370393,5.597397307504975,5.643904176792958,5.586602966984471,5.5886264788853275
kvar_0138,3.786701262247908,4.131452833919681,4.428914744330277,4.327904343900427,4.466644985013458,8.327007542800903,9.504746883630752,10.353013735342024,10.122420424556733,10.747255669403076,0.469216767859645,0.5127692366221747,0.5504297573147945,0.5350253649915911,0.5605145073410117,0.469216767859645,0.5127692366221747,0.5504297573147945,0.5350253649915911,0.5605145073410117,4.835660775796326,5.2926784965724165,5.464355423035647,5.470328864304332,5.7893831135457265
kvar_0139,3.91579342496918,4.133278533378874,4.3250257698584935,4.4254480854471785,4.41518310371649,9.228059415245056,9.70151682062149,10.531986772537232,10.670158447742462,10.528115641880037,0.4950221540711997,0.5173953512898155,0.5507826671649209,0.5582082878136236,0.5423604044832973,0.4950221540711997,0.5173953512898155,0.5507826671649209,0.5582082878136236,0.5423604044832973,5.553684682764838,5.5092177364819666,5.929843218598834,5.813360243910408,5.685960719404886
kvar_0140,4.056292439492908,4.259618956092763,4.36692216410768,4.453188012682032,4.483432782689618,9.378509412002565,9.882442758846285,10.187997216510771,10.559381440830231,10.793701488208772,0.5066281934440371,0.521158406704185,0.5377897402483661,0.5487470177183822,0.5586063868623447,0.5066281934440371,0.521158406704185,0.5377897402483661,0.5487470177183822,0.5586063868623447,5.345755865250671,5.382538103027261,5.44285460294103,5.622570297800057,5.795881265447428
kvar_0141,3.073729774019558,3.692044652095883,4.169212248215764,4.522306628098227,4.504763054562925,5.574574433088302,7.8838288464546205,9.48489109773636,10.717273151397706,10.879016195487976,0.1860245733608508,0.391922969447759,0.5032478310833339,0.5493903277282912,0.5555770744363199,,0.391922969447759,0.5032478310833339,0.5493903277282912,0.5555770744363199,3.28921353973063,4.559744259271659,5.1755521352582505,5.616277887562445,5.832239387538166
kvar_0142,3.329422725084209,3.593833429210612,3.970649863359165,4.459692536726626,4.642122649367004,7.0364208090782165,8.038058661556244,9.031935680818558,10.558588063716888,11.340797080707553,0.3197580393324311,0.389486497719054,0.4567956980064772,0.5342018131659322,0.5727008803226525,0.3197580393324311,0.389486497719054,0.4567956980064772,0.5342018131659322,0.5727008803226525,4.466483454968452,5.002492595431511,5.1741437237152175,5.605338656340096,5.9683452529964
kvar_0143,3.7900705348483,4.12355605694502,4.240838934991859,4.3710173266306125,4.434411148599633,7.716532288694381,9.310691724109647,9.840587375545502,10.339578873825074,10.700087657260896,0.4307378271192652,0.5059259697119661,0.5343292617425146,0.537913231658669,0.5624037569496071,0.4307378271192652,0.5059259697119661,0.5343292617425146,0.537913231658669,0.5624037569496071,4.145240862400665,5.098237805756137,5.384414519886883,5.595522481339938,5.8224096247458315
kvar_0144,2.7000884871237103,2.9793318065810017,3.334544010985458,4.306946179007633,4.58302339458062,4.57074986691475,5.224135486793518,6.192566373491287,10.139122474956512,11.004345732212066,0.1037886482968904,0.1527103686161202,0.2595625166399641,0.5067215173466427,0.5522504757554557,,,,0.5067215173466427,0.5522504757554557,2.865622090798163,3.0746176602135056,3.4488033576630053,5.5419403732756205,5.765331777536947
kvar_0145,2.971233759519933,3.107169037888341,3.518557784011105,4.292038344467638,4.663320066898967,5.526493329334258,5.705509020423889,7.636977985525131,10.122771408462524,11.13714489545822,0.1450219297295256,0.1679961068147592,0.334698374190732,0.5049690435871242,0.5577586256482476,,,0.334698374190732,0.5049690435871242,0.5577586256482476,3.459598167849924,3.3717784560579793,4.711006484556526,5.562521121354252,5.703708098216689
kvar_0146,2.877206892241316,3.144796632683791,3.3700339332796383,4.26245021636924,4.480883650849358,6.092464636993408,6.505820516777038,7.088625592374801,10.006391301631927,10.751447135734557,0.2217692068556848,0.2566565032093493,0.3171054955537045,0.5046603844972355,0.5435246080973029,,,0.3171054955537045,0.5046603844972355,0.5435246080973029,4.483775402677241,4.2797561425402515,4.424411668257659,5.511075043276884,5.757136321320623
kvar_0147,2.8275483882382373,2.972474052605437,3.257962022314102,4.4312762946324495,4.5467911174679285,4.911540673351288,5.085744082546235,6.7091567653656,10.430354360485076,10.8148253534317,0.1318387512198266,0.142794868025419,0.2733002223655752,0.5266494319337274,0.5432893037787556,,,,0.5266494319337274,0.5432893037787556,3.0172784998225417,2.927337932654461,4.2407614600088115,5.540391669519164,5.657558003387667
kvar_0148,2.926161635525549,3.167652269237241,3.370486890340142,4.261353643039831,4.512305565859906,6.159384287452698,7.076840389347077,7.450541652870178,9.924232823181152,10.840839546775817,0.2253164592961742,0.304312344410544,0.3401269582590821,0.5043328477826385,0.5490677255563067,,0.304312344410544,0.3401269582590821,0.5043328477826385,0.5490677255563067,4.430757461766121,4.991186524463422,4.886415685727329,5.423738400981297,5.77203332402966
kvar_0149,2.8742411024635404,3.001593001178064,3.0973245889394247,4.223046133783093,4.522315523139526,5.108078888082504,5.226829894161225,5.924470090675354,9.699338748788836,10.531755131912233,0.1079234503586514,0.1168249707685093,0.1635368445693151,0.4856492628616789,0.5330972314017665,,,,0.4856492628616789,0.5330972314017665,3.158412140306451,3.0323066931943274,3.658689735771427,5.275123151319203,5.423501769681308
kvar_0150,2.7711765857735613,2.9096898924133057,3.0284631015921435,3.932116782386512,4.517967098409815,4.304642222261429,4.94322037806511,5.195514615535736,8.573847956085205,10.965442951583864,0.0842758488082767,0.1197377543929783,0.1393427436172539,0.4287661386415621,0.5544086248509787,,,,0.4287661386415621,0.5544086248509787,2.4129355418840785,2.8862007438683497,2.943151163157873,4.75443309071561,5.890690859757278
kvar_0151,2.63497282931044,2.901393268067688,3.2049578660613185,4.151307859223032,4.648492623505613,4.429564367341995,5.14099923248291,5.86582103114128,9.409483972454073,11.286064405059816,0.102646646505873,0.1675595341941318,0.2302366621479714,0.4713359357010626,0.5622024205997319,,,,0.4713359357010626,0.5622024205997319,2.82598434210624,3.1396546499897973,3.3497544116410123,5.13761706007778,5.894687091226349
kvar_0152,2.686044263886984,2.903413511332039,3.043006641551593,3.919530158790472,4.369975682342349,4.86165102801323,5.293384528350831,6.101792848682404,8.749566997861862,10.476559594917296,0.1292998481868609,0.1547244109572472,0.2181988789369849,0.4262865795404226,0.5289963092253733,,,,0.4262865795404226,0.5289963092253733,3.2759799344143903,3.3239088076560175,4.020768961419451,4.983163089973214,5.747504699506105
kvar_0153,2.704527486460888,2.870276012704827,2.969220038853134,3.688674781648848,4.4150520542415,5.805843313026427,5.811758214092255,6.121395894670486,8.26843309187889,10.38406982049942,0.1958068819045932,0.182973670304826,0.2060231467439704,0.4000304951761289,0.521080059212794,,,,0.4000304951761289,0.521080059212794,4.60837511525968,4.099847974916527,4.250266579134743,5.024648658158531,5.531762710947576
kvar_0154,2.80806302832571,2.949330277569118,3.0372086467119246,3.823517057322325,4.488975940290605,5.771663022375106,5.694097901248933,6.577629887342453,8.439396787452697,10.690718511486054,0.1965417140816474,0.1831989074648577,0.2571019278188569,0.4032954890930004,0.5282162504064339,,,,0.4032954890930004,0.5282162504064339,4.2246256433437965,3.7273745986555054,4.690181079147356,4.871881860271356,5.671778132759991
kvar_0155,2.716363477013499,2.838246305020762,2.981309630585331,4.027591286942828,4.559753350204183,4.698366542100906,5.018792323064803,5.504099915981293,9.22836790266037,10.99477988433838,0.1084114086666647,0.1194163084365875,0.1462569784289616,0.4631502131007471,0.5492662682199081,,,,0.4631502131007471,0.5492662682199081,2.991699888820891,3.126786928591103,3.4084619652214045,5.249996509562579,5.81420548117702
kvar_0156,2.8144315415388617,2.8780579662590053,3.0790205087967766,3.7995994661665846,4.424240584963664,5.730652764940262,6.478760105895996,6.479786983299255,8.61483627243042,10.597074476432802,0.1821873422404092,0.2543494590537318,0.2479002050462517,0.4216062846699261,0.5299463961099735,,,,0.4216062846699261,0.5299463961099735,4.145976249107484,5.0673946100563025,4.428904287001475,5.14065454447511,5.737127510962398
kvar_0157,2.7058674497756887,2.857662494068668,2.982370116205277,3.75687230362641,4.45947766981391,5.0611036469936375,5.66694008231163,6.145456836795806,8.343875599765777,10.638177899074556,0.1410238453602095,0.1886778930079768,0.226450351784427,0.4180476233705961,0.5339491040765466,,,,0.4180476233705961,0.5339491040765466,3.4984641352582666,3.932560129822711,4.2460515981436755,4.932678087097162,5.690710728916482
kvar_0158,2.72442552166112,2.815684159786089,2.993710600207334,3.5358285284346938,4.438570646153493,5.612184253835678,5.971944261264801,6.199109852075577,7.861031170845032,10.546485707759857,0.1803916968303454,0.2070061346697879,0.2111711126441252,0.3541536621360688,0.5336230471923279,,,,0.3541536621360688,0.5336230471923279,4.243399900856774,4.49845744000481,4.287844573153283,4.942841059237635,5.645849063792172
kvar_0159,2.678569160290082,2.7833355696634032,2.932279140184852,3.209686208623428,4.18027249055653,5.832006222438812,5.878349757051469,6.13436869559288,6.786135663080215,9.55750081624985,0.1959052253771988,0.192948127158721,0.2069177740378752,0.2570726096374898,0.4815794769744034,,,,,0.4815794769744034,4.740566343096236,4.460460583674282,4.376522123043002,4.470127624084768,5.227325010190925
kvar_0160,2.7278571194689247,2.8829677262237063,2.9805873652114343,3.4847886576538984,4.237382557762998,5.748010763216019,6.038045870637894,6.361759666156769,7.750324449634553,9.906157354974749,0.202248393745853,0.2234321180499586,0.244726602863135,0.3775957174366612,0.4973461625857759,,,,0.3775957174366612,0.4973461625857759,4.440091371341408,4.386450721216728,4.555654757989698,4.946373174569182,5.465313707655069
kvar_0161,2.789588884624699,2.87675449093788,2.990189200558472,3.4219915051080085,4.314153115778448,5.700516884565354,6.111010849761963,6.50068299665451,7.547294098567963,10.003737428474423,0.1912518604116093,0.221795572572507,0.2554288972827477,0.3304148432007476,0.4954484704826249,,,,0.3304148432007476,0.4954484704826249,4.175880527577575,4.512534238220582,4.726292975976636,4.8643486262345315,5.376918560611391
kvar_0162,4.639335401848717,4.760815260222835,4.620222645394992,4.746056848540352,4.862481241518113,10.93031680583954,11.387456997203827,10.75149412021637,11.338513447380068,11.771247045612336,0.545698014881767,0.5636686178260257,0.5252752496972193,0.5557471759133048,0.5747367650210651,0.545698014881767,0.5636686178260257,0.5252752496972193,0.5557471759133048,0.5747367650210651,5.550779266385678,5.721248890494974,5.415166752510323,5.707505873670701,5.860424442426871
kvar_0163,4.658639320182669,4.611702300798845,4.654331401023195,4.796551808302649,4.680044063967749,11.552057840633394,10.922793899536131,11.224678258037564,11.514918288612368,11.044509615516665,0.5742180113290002,0.5378609308556075,0.5552828680726687,0.5585691882253679,0.5428603362896993,0.5742180113290002,0.5378609308556075,0.5552828680726687,0.5585691882253679,0.5428603362896993,6.148943939941155,5.6097686252227295,5.816117833268374,5.763196688184768,5.569202264668359
kvar_0164,4.5377923341909465,4.638968323868949,4.6848216595555705,4.72369610958104,4.771486389137917,10.522820394992827,10.834630365753172,11.0795491191864,11.39431788597107,11.456460522270204,0.527354609023719,0.5341812908551565,0.545097687667796,0.5585452550899245,0.5515040793940014,0.527354609023719,0.5341812908551565,0.545097687667796,0.5585452550899245,0.5515040793940014,5.377433909827941,5.454882308615605,5.593170372699867,5.818523094667497,5.764923480883459
kvar_0165,4.103629715108499,4.590075544887993,4.613783662170007,4.717046382516775,4.826220177327375,9.193919185352328,10.89435597267151,10.873606247901916,11.243270086956024,11.581517477989197,0.4854008827416532,0.5515612881621282,0.5482034804963603,0.5550179894649843,0.5601787647706934,0.4854008827416532,0.5515612881621282,0.5482034804963603,0.5550179894649843,0.5601787647706934,5.019552859656975,5.633307479873635,5.554343712338176,5.681264298316654,5.758596803352678
kvar_0166,4.290904355065744,4.651125121510209,4.67319616654022,4.754509069284617,4.826864772339752,9.228559882974624,10.545354249668122,10.969771977710725,11.407268473815918,11.500710147094727,0.4965523610847506,0.5308934079565528,0.5472968511123807,0.5623712200746067,0.5592969669835949,0.4965523610847506,0.5308934079565528,0.5472968511123807,0.5623712200746067,0.5592969669835949,4.625622650891534,5.140511103581863,5.5101976466643325,5.756413268324197,5.677002064718434
kvar_0167,4.447179615078054,4.5639979947015705,4.6406685132856005,4.781905873914857,4.832325494562636,10.727206614208225,10.811574160528185,11.068959359169009,11.50178379368782,11.713844618988038,0.5465397831504035,0.546348026538751,0.5483285661656647,0.5708490779408836,0.5702209455095587,0.5465397831504035,0.546348026538751,0.5483285661656647,0.5708490779408836,0.5702209455095587,5.818405035894959,5.611603448462775,5.689216890694722,5.785332879445745,5.876064556657908
kvar_0168,4.0789757679101735,4.357287359182084,4.425096595857014,4.738898801080934,4.593493196033417,9.098486331844327,10.123084887504575,10.16329447441101,11.563663209533692,10.81265061750412,0.4932681377339583,0.5216619015975188,0.5084490669026756,0.5720657705172438,0.5235776610662681,0.4932681377339583,0.5216619015975188,0.5084490669026756,0.5720657705172438,0.5235776610662681,4.975492127438962,5.397508723176207,5.275012674860901,5.954372495296556,5.540872864863149
kvar_0169,3.038956549558476,3.5823830497951734,4.220397123625537,4.718361498930529,4.803947180132147,5.958291211366653,7.80590338215828,9.766914939832688,11.15161522541046,11.39131277589798,0.180628273175998,0.3578096647725955,0.4887215073954056,0.5352155829625754,0.5474058285236293,,0.3578096647725955,0.4887215073954056,0.5352155829625754,0.5474058285236293,3.8440981669505,4.747908056794632,5.355600509072435,5.585899650033137,5.622780188461285
kvar_0170,4.130411505243884,4.274827411818448,4.458963680832784,4.617745887354951,4.694585795434274,9.81599108438492,10.10162666182518,10.631876172733309,11.254926812267303,11.235475715065004,0.5232862374034667,0.5304850603900326,0.5415428062634978,0.5690056703668824,0.5577500241357545,0.5232862374034667,0.5304850603900326,0.5415428062634978,0.5690056703668824,0.5577500241357545,5.647830663705569,5.5840005997892295,5.685281193979649,5.940531322355556,5.727806922316923
kvar_0171,3.489657549599143,4.352134369096379,4.449216682985876,4.5926473879814,4.808558728504267,7.124279465198517,9.974163183403016,10.529688598251344,10.83453495426178,11.775290112686156,0.3348191361920196,0.5168226094817064,0.5443566530722715,0.5421486393629379,0.5792443852724186,0.3348191361920196,0.5168226094817064,0.5443566530722715,0.5421486393629379,0.5792443852724186,4.1678902417341135,5.252285772450153,5.60097896145938,5.565373871753361,5.996714632984096
kvar_0172,3.549262029299119,4.040862869000322,4.331654727519823,4.604267187866225,4.71994123298141,7.264508842134475,9.049559018325809,10.13409513092041,10.997122543811798,11.20958390607834,0.3929224449790864,0.4806145203513216,0.5216334329033189,0.5528188000405289,0.548948076044283,0.3929224449790864,0.4806145203513216,0.5216334329033189,0.5528188000405289,0.548948076044283,4.1892510535359895,5.015411928528983,5.473464294909385,5.704756252978577,5.64034672015831
kvar_0173,2.9379290417399115,3.238528474991332,3.79352935864426,4.623394064853501,4.851495637691436,5.603687491321564,6.07744705581665,8.074794318675995,10.835262974357605,11.872473025703428,0.1527090036430993,0.21333298086191,0.3742774389194585,0.5242110419898883,0.5735954852149991,,,0.3742774389194585,0.5242110419898883,0.5735954852149991,3.638021071469828,3.521655976402361,4.530811963842876,5.492335902282919,5.9886797944999985
kvar_0174,2.886112306126224,3.143604097229174,3.471596997123432,4.556587251379172,4.834531525202512,5.347697765731812,5.89132194609642,7.022343131160737,10.779193926143646,11.529222205162048,0.1541125871982487,0.2105522550310875,0.3083857750095689,0.524883295016722,0.5561718974463157,,,0.3083857750095689,0.524883295016722,0.5561718974463157,3.4332644417170415,3.5121238373767025,4.091716023945951,5.596199509916101,5.6871047291838766
kvar_0175,2.77886268311573,3.0896111166794262,3.4535365416475243,4.500723874679054,4.791679135184142,4.46249518046379,5.370152985811234,6.661397411251068,10.62242500476837,11.668207946681974,0.0809623468986835,0.1778635761756082,0.2818477308694599,0.5227581660659684,0.5646126402811278,,,,0.5227581660659684,0.5646126402811278,2.57882188207354,3.0211040154749207,3.7205108607954025,5.570351601718183,5.9297019321164
kvar_0176,3.0685270020210926,3.2654647730515616,3.737874149237913,4.603267968312967,4.871776252447208,4.756106962394714,5.38781661605835,7.003987296867372,10.483837936449053,11.897024325370788,0.0685950106113924,0.1424470508434295,0.3077666055608606,0.5059512227190568,0.571822960184358,,,0.3077666055608606,0.5059512227190568,0.571822960184358,2.402388983426875,2.7222976263601306,3.511085048727536,5.186902488668386,5.963511085928231
kvar_0177,2.781293112731747,2.981033441087743,3.152852184589215,4.3604282145884605,4.5356768470776645,4.2874237616539,5.037075915384292,5.909123828363419,10.34825327601433,10.35522228679657,0.0777078798056154,0.117588543092725,0.1929980022540377,0.5080628266773387,0.4894075981705189,,,,0.5080628266773387,0.4894075981705189,2.3762892339511565,2.855112968493965,3.51268302091401,5.632170804762336,5.2123628672651545
kvar_0178,2.75337634204207,2.889041500251315,3.119373758989087,4.344201284840952,4.897463767539834,5.086869091272354,5.417406993961333,5.9316290725708,10.100146028900149,11.805617346286772,0.1077064900414205,0.1303789053351654,0.1578743553571713,0.498350382145151,0.5605951352244577,,,,0.498350382145151,0.5605951352244577,3.4132647036613974,3.516214555433443,3.6158727750360766,5.405494457492868,5.810786801709315
kvar_0179,2.8082497481793007,2.8803795430293984,3.026317126787986,3.858062204446728,4.960350912431983,3.2522540590763094,3.707077319097519,3.898882166814804,7.422749667644501,12.138814327049255,0.0077022184670327,0.0277719051173862,0.0497953472290749,0.3355615793201916,0.5789423609476952,,,,0.3355615793201916,0.5789423609476952,1.3412121269397823,1.6563947789047204,1.6597831399515899,3.701614410600096,5.988633494917999
